Gene ID	WKY.adrenals_replicate.2	SHR.adrenals_replicate.1	SHR.adrenals_replicate.2	SHR.adrenals_replicate.3	WKY.adrenals_replicate.1	WKY.adrenals_replicate.3
ENSRNOG00000018708	12.64879677	12.66087915	12.55177954	12.28275504	12.93498614	12.55266377
ENSRNOG00000018712	10.12900457	10.08343469	10.18783291	10.13392726	10.05781168	10.22661745
ENSRNOG00000018715	9.252614504	9.0927002	9.047434244	9.270645177	9.251495492	9.098148862
ENSRNOG00000018725	10.33449644	10.42511967	10.34667413	10.42299892	10.30077235	10.46708818
ENSRNOG00000018735	12.36856982	11.15035353	11.16986781	11.27339063	11.57068301	11.64512072
ENSRNOG00000018740	11.74128252	11.57579066	11.23485873	11.55374614	11.51696412	11.52192977
ENSRNOG00000018773	6.403579226	6.648105127	6.635387667	6.487243993	6.556409864	6.358884038
ENSRNOG00000018774	14.65125864	14.468895	14.57067227	14.53126728	14.6371944	14.43422368
ENSRNOG00000018778	9.021220092	9.0038834	8.838659454	8.961509941	8.880584072	9.287860364
ENSRNOG00000018790	10.49171311	10.35191681	10.26612599	10.33215145	10.39224783	10.39999525
ENSRNOG00000018795	14.73159636	14.90415706	14.93253054	14.92094836	14.6679875	14.67977525
ENSRNOG00000018808	7.512807666	7.767575599	7.61894774	7.45832841	7.319025979	7.796357183
ENSRNOG00000018815	12.102294	12.15227268	12.23545733	12.15552416	12.16015613	12.27433479
ENSRNOG00000018818	10.08072675	9.985298698	10.25360058	10.22528158	10.60896489	10.32609418
ENSRNOG00000018822	10.5576557	10.9690061	10.84541581	10.70072448	10.49663516	10.05250957
ENSRNOG00000018824	11.72911798	11.77950126	11.5975618	11.83147383	11.62034115	11.55836853
ENSRNOG00000018825	10.91102495	10.89388193	10.87150661	10.80789341	11.0450018	10.87211113
ENSRNOG00000018827	7.031525319	7.053795395	6.892806161	6.938894741	6.930130698	6.759522983
ENSRNOG00000018829	11.55858074	11.6131954	11.66405421	11.50765375	11.64535082	11.43129002
ENSRNOG00000018834	8.185069662	8.259512422	8.442522023	8.508108004	8.048250706	8.234019733
ENSRNOG00000018835	8.541453027	8.661286788	8.545521483	8.718214683	8.35909875	8.315103664
ENSRNOG00000018839	9.527047978	9.509963065	9.50658467	9.558687865	9.378937976	9.492452187
ENSRNOG00000018847	11.02973866	10.91979661	11.04367649	10.8103061	11.32337052	11.12684857
ENSRNOG00000018851	8.587776494	8.469141351	8.294236305	8.522208426	8.464692165	8.500683537
ENSRNOG00000018854	10.11326121	10.03136556	10.11361005	10.20975654	10.05731804	10.08851072
ENSRNOG00000018859	9.459598695	9.600058403	9.397970407	9.279317639	9.484192313	9.726842382
ENSRNOG00000018886	10.6701565	10.65074829	10.67274759	10.6332094	10.4781146	10.68045582
ENSRNOG00000018892	11.12598897	11.18116701	11.17085061	11.1703479	11.16124935	11.35741388
ENSRNOG00000018895	11.91978731	12.01628991	12.01344352	12.01258326	11.71424523	11.84951287
ENSRNOG00000018898	8.875301454	8.976089642	8.927413339	8.84894754	8.956190735	8.807314612
ENSRNOG00000018901	8.628885586	8.608408895	8.36570834	8.683057871	8.708029087	8.613375165
ENSRNOG00000018903	9.018657577	9.072029147	9.019002725	9.067497233	8.748467204	9.190361231
ENSRNOG00000018911	10.26594683	10.40007834	10.28256959	10.72017627	10.31275167	10.52196733
ENSRNOG00000018917	9.053420134	9.406231582	9.210198519	9.266345028	9.279760299	9.582893246
ENSRNOG00000018920	11.97790318	12.3857517	12.41183624	12.28561374	12.46143582	12.09273983
ENSRNOG00000018931	11.28732856	11.32285295	11.41056821	11.38342326	11.18205067	11.38435069
ENSRNOG00000018932	10.93577405	10.94359512	10.97973757	10.93869686	11.02151105	11.02812928
ENSRNOG00000018937	12.60325252	12.51493584	12.43040029	12.64241599	12.28807623	12.52410263
ENSRNOG00000018940	10.67441636	10.69819417	10.69561006	10.61794621	10.67261115	10.52306672
ENSRNOG00000018945	10.2784796	10.35449271	10.36426663	10.57908658	10.6960136	10.38596112
ENSRNOG00000018951	6.692988475	6.701276054	6.709153768	6.641475808	6.913803485	6.808698849
ENSRNOG00000018956	10.58582754	10.85122001	10.68710537	10.55766417	10.56503319	10.61830808
ENSRNOG00000018958	9.951241201	9.918298717	9.964247266	9.927964204	9.884302856	9.781614115
ENSRNOG00000018960	6.970011137	6.894688312	6.841663477	6.951361956	6.913406325	7.009084157
ENSRNOG00000018962	8.950925382	9.084627795	9.143474821	9.094502715	9.110729067	9.110552469
ENSRNOG00000018964	12.2339728	12.29478777	12.02270729	12.14312039	12.29621586	12.48668219
ENSRNOG00000018985	10.89990553	10.78497436	10.67326915	10.61875378	10.66338265	10.66399733
ENSRNOG00000018992	8.131486452	8.189401625	8.018475145	8.184529154	7.882909775	8.224605919
ENSRNOG00000018994	11.16292996	10.90436024	11.09518525	11.21275907	11.42418943	11.08928797
ENSRNOG00000018998	10.22876487	10.33167496	10.04331243	10.1981525	10.42049408	10.07307713
ENSRNOG00000019000	10.27691336	10.09967873	10.2059975	10.29338301	10.27126704	10.20851124
ENSRNOG00000019007	11.8969282	11.80046	11.88002754	11.97901263	12.11901628	11.90601805
ENSRNOG00000019014	11.54556161	11.58593352	11.60678465	11.59990393	11.22640571	11.629101
ENSRNOG00000019018	9.48396496	9.178081466	10.16945692	11.51899642	11.55776266	10.92490529
ENSRNOG00000019023	10.8491707	10.95625035	10.989105	10.7861519	11.17944044	10.92410735
ENSRNOG00000019036	9.424150523	9.27148831	9.542339773	9.611518468	9.521812662	9.496333704
ENSRNOG00000019041	14.44024045	14.32593731	14.33696047	14.22084125	14.29087094	14.21550264
ENSRNOG00000019047	10.85402287	10.87610028	10.87227887	11.03619007	10.64019266	10.73440972
ENSRNOG00000019048	12.15389818	11.69069217	12.11145655	12.22070028	11.43394546	12.32065398
ENSRNOG00000019062	10.96125992	10.95874486	10.97162184	10.7992151	10.58896079	10.93160957
ENSRNOG00000019063	9.276059304	9.426095603	9.539644338	9.239971655	9.41766214	9.347230318
ENSRNOG00000019069	12.27738366	12.23029265	12.21440209	12.3670888	12.32644292	12.46851104
ENSRNOG00000019070	9.607604318	9.850265638	9.624781632	9.740606363	9.762074229	9.8629533
ENSRNOG00000019075	11.11255069	11.44733771	11.34765056	11.24218245	11.1229285	11.4321599
ENSRNOG00000019077	14.68741978	14.53495527	14.58005231	14.26170349	14.87146969	14.69365491
ENSRNOG00000019080	11.55423135	11.58146822	11.51433808	11.62828273	11.53529249	11.49068387
ENSRNOG00000019086	7.088467134	7.385765732	7.152280118	7.343688457	7.209920208	7.512155912
ENSRNOG00000019090	10.59902901	10.34881869	10.72876173	10.65755923	10.75375109	10.64739624
ENSRNOG00000019093	10.22587756	10.42313044	10.27242448	10.53496907	10.19449805	10.59128483
ENSRNOG00000019096	9.194884221	9.272821344	9.468971337	9.408416009	9.135303691	9.222977854
ENSRNOG00000019098	9.890083741	9.976944925	9.952817199	9.933252283	9.797856129	9.799852807
ENSRNOG00000019100	8.970875775	9.01878159	8.958359563	8.921334646	9.001335597	9.114855366
ENSRNOG00000019118	8.039426375	7.972144827	8.133768488	8.310645268	8.183469386	8.008221783
ENSRNOG00000019120	10.44050712	10.41890286	10.54127585	10.54378963	10.38782519	10.6156754
ENSRNOG00000019128	7.437911031	7.643446188	7.508219715	7.49655753	7.428130474	7.557755239
ENSRNOG00000019134	10.19782493	10.39618751	10.35273906	10.43578907	10.22378794	10.32759783
ENSRNOG00000019136	12.14853018	12.33745079	12.00542412	11.89121215	12.18970193	11.95150097
ENSRNOG00000019138	8.231990523	10.21012091	10.37772011	10.25299351	10.05654077	10.23941947
ENSRNOG00000019142	8.900417689	8.93443092	8.943060027	8.957526182	8.684883185	9.158840836
ENSRNOG00000019150	9.580944942	9.631349407	9.653830405	9.668823655	9.601451414	9.308286383
ENSRNOG00000019161	9.331035058	9.350312448	9.413167368	9.19435035	9.238000447	9.056554472
ENSRNOG00000019163	9.307267699	9.249483351	9.196490809	9.198751789	9.128343421	9.191366527
ENSRNOG00000019178	11.65201387	11.7955031	11.65038029	11.59304647	11.92799325	11.77642557
ENSRNOG00000019180	12.92814985	13.18540151	13.19497271	13.40453658	13.10391845	12.92924915
ENSRNOG00000019181	10.94206468	11.12481878	11.10039119	11.01568016	11.01749377	11.22524866
ENSRNOG00000019183	11.76301414	11.44465308	11.41242129	11.30074549	11.60465785	11.50349409
ENSRNOG00000019184	8.719159061	8.753861291	8.816148421	8.462908255	8.616650355	8.624057683
ENSRNOG00000019186	10.92554256	11.14187918	11.21890577	11.12251577	10.92297844	10.72449849
ENSRNOG00000019193	11.0757084	11.30202166	11.29820944	11.18801896	10.89133024	11.02841745
ENSRNOG00000019194	11.53175724	11.54754086	11.37329864	11.35065743	11.58576941	11.57107844
ENSRNOG00000019202	7.710315696	7.603998003	8.109586097	8.806358053	7.325162196	7.863927543
ENSRNOG00000019205	11.23204856	10.99491239	11.0073857	11.03962095	11.04230646	10.96659432
ENSRNOG00000019207	11.07379408	11.14373244	11.08291835	11.00243532	10.97991903	11.06394608
ENSRNOG00000019208	7.813743798	7.97894136	7.897540395	8.142858264	7.541933529	7.685063277
ENSRNOG00000019217	9.110350319	9.153742919	9.2945113	9.264343758	8.924912479	9.247392603
ENSRNOG00000019219	11.11887621	11.24790396	11.13195257	11.09647694	11.12883865	10.99896143
ENSRNOG00000019223	12.58135302	12.85642013	12.93384943	13.02680463	13.05431461	12.66236641
ENSRNOG00000019228	8.991788622	8.686065529	8.912043734	8.707518814	9.030498929	9.003062767
ENSRNOG00000019246	12.16457855	12.05076031	12.08268505	12.1440456	11.9835218	12.21144412
ENSRNOG00000019253	10.9642528	10.81305852	10.91136187	10.87842427	11.15940488	10.90815797
ENSRNOG00000019257	7.774446903	7.989461838	7.870252051	7.794503798	7.851778088	7.936091031
ENSRNOG00000019270	8.487339705	8.381678436	8.360095617	8.411936342	8.199386921	8.329322594
ENSRNOG00000019282	11.49997657	11.49861091	11.65885977	11.67027686	11.66686981	11.67134905
ENSRNOG00000019283	7.966809084	7.751968435	7.919527122	7.801958049	7.930096048	8.011128093
ENSRNOG00000019295	11.48189539	11.41716903	11.61969776	11.5102729	11.44201244	11.42058151
ENSRNOG00000019298	11.39072439	11.33392824	11.36081461	11.06016722	10.80719247	11.33784205
ENSRNOG00000019302	9.193430811	9.004486354	9.194129982	9.01944571	9.410176947	9.179914937
ENSRNOG00000019306	7.761090755	7.869267787	7.868310288	7.99839021	7.873001118	8.022600174
ENSRNOG00000019318	10.51792991	10.60736899	10.52179556	10.37156379	10.4975825	10.6331681
ENSRNOG00000019321	10.98322932	10.86079406	11.01009458	10.98913003	10.95103571	11.08049846
ENSRNOG00000019322	11.32375492	11.38781427	11.24443021	11.29647444	11.35060619	11.27506712
ENSRNOG00000019328	11.16156677	11.50049845	11.53556991	11.3989868	11.47413886	11.21490666
ENSRNOG00000019336	10.67010853	10.60771144	10.59516651	10.64049194	10.59714505	10.73534822
ENSRNOG00000019338	12.18146317	12.22731852	12.18622429	12.15905739	11.88088238	12.27226971
ENSRNOG00000019342	10.93675977	10.58587451	10.50460108	10.5915994	10.7382252	10.67448242
ENSRNOG00000019354	10.48670415	10.61034087	10.62136068	10.55006222	10.17766615	10.58943057
ENSRNOG00000019356	10.78712308	10.68202451	10.89342011	10.86716032	10.68167797	10.81920437
ENSRNOG00000019358	9.734501403	9.889154981	9.877571129	9.697500319	9.86415611	9.871414666
ENSRNOG00000019368	9.812254925	9.835466005	9.814451396	9.729808174	9.769252324	9.878527082
ENSRNOG00000019372	10.09376878	9.687820242	9.891371511	9.886669959	10.41029832	9.990068886
ENSRNOG00000019374	10.68463778	10.48325914	10.54926204	10.59200895	10.34144251	10.3870428
ENSRNOG00000019377	11.14427552	11.09342803	10.97106859	10.96499779	11.00390816	11.04620708
ENSRNOG00000019383	11.02633918	11.22736472	11.11605158	11.11592977	10.83176486	11.06768134
ENSRNOG00000019388	11.21994976	11.08848902	11.0996244	11.02708687	11.19857986	11.10238874
ENSRNOG00000019414	10.59133336	10.50662131	10.72901213	10.66288412	10.44891481	10.58412264
ENSRNOG00000019416	9.848533426	9.922222487	9.758659017	9.820824058	9.724622925	10.06859195
ENSRNOG00000019422	11.84159865	11.0417494	11.53801765	11.91946444	10.06658295	12.4333393
ENSRNOG00000019428	10.68947844	10.4317282	10.72308186	10.83737506	10.80205215	10.53460099
ENSRNOG00000019430	10.98708476	9.397746513	9.367501027	9.256003608	9.508588846	9.569631798
ENSRNOG00000019433	10.72907296	10.88000109	10.60025118	10.69965116	10.459407	10.5961932
ENSRNOG00000019439	11.40306143	11.2947253	11.37239027	11.4888117	11.37598607	11.33561185
ENSRNOG00000019441	9.611387975	9.644815254	9.658289925	9.611174189	9.660507884	9.651205078
ENSRNOG00000019447	9.645005414	9.596033911	9.628469772	9.558058058	9.505192422	9.621313701
ENSRNOG00000019448	9.552974297	9.721392371	9.654927835	9.499201192	9.387113066	9.696238923
ENSRNOG00000019453	14.49585149	14.41983613	14.39194708	14.49141926	14.5084098	14.39140485
ENSRNOG00000019456	11.20021596	11.21784064	11.27643517	11.20573442	11.40419615	11.227663
ENSRNOG00000019459	14.39053662	14.38960847	14.36260504	14.36344125	14.64112167	14.38682566
ENSRNOG00000019465	10.85454123	10.68317699	10.88745394	11.19953462	11.57152654	11.16983849
ENSRNOG00000019470	12.3437828	12.64051165	12.74860948	12.40902832	12.77099493	12.741497
ENSRNOG00000019472	8.506077193	8.434358228	8.308856517	8.3850779	8.180541327	8.129296907
ENSRNOG00000019482	10.13495121	10.2174086	10.19502574	10.12545968	10.06684735	10.15962776
ENSRNOG00000019484	12.56815389	12.71959235	12.70651181	12.59159486	12.47102526	12.57149487
ENSRNOG00000019485	8.323295673	8.415351571	8.541157803	8.379165243	8.581314583	8.317619164
ENSRNOG00000019486	9.247365286	9.101107265	9.209125068	9.215026441	9.042881706	9.177695195
ENSRNOG00000019490	10.78944365	10.9731934	11.04171629	11.02149757	10.7163348	10.89345603
ENSRNOG00000019496	10.58958752	10.59592559	10.57740042	10.65304823	10.58995874	10.67457747
ENSRNOG00000019500	10.31645121	10.3586179	10.35702415	10.31343322	9.867888338	10.54657436
ENSRNOG00000019518	11.69833872	11.71740528	11.76841981	11.65558494	11.69118596	11.65062156
ENSRNOG00000019527	9.75255203	9.861128277	9.758485592	9.88845056	9.701266985	9.89853134
ENSRNOG00000019534	9.345527116	9.071538491	9.283647668	9.33385129	9.496804434	9.331358555
ENSRNOG00000019549	10.5853126	10.4305146	10.60220562	10.38387462	10.75922188	10.47211367
ENSRNOG00000019550	10.90956549	10.84738788	11.01584443	10.96305322	10.92209114	10.7378977
ENSRNOG00000019556	12.32338731	12.31847078	12.05103943	12.30099181	12.47147705	12.31291269
ENSRNOG00000019559	11.87974776	12.10494042	12.2078562	11.99125985	12.23274264	12.27310173
ENSRNOG00000019560	11.5706786	11.15722821	11.37657609	11.40461694	11.48244681	11.49494131
ENSRNOG00000019568	9.165369693	10.26763606	10.33829662	10.52578357	9.228462454	9.161469473
ENSRNOG00000019573	9.174737049	8.999734628	9.276841787	9.058418045	9.372294124	9.390013382
ENSRNOG00000019584	13.47225866	13.20881674	13.39572197	13.26103317	13.57634529	13.52953602
ENSRNOG00000019587	10.34887947	10.43888635	10.11493223	10.41553181	10.59965384	10.51493506
ENSRNOG00000019598	12.5997224	12.54073592	12.3332323	12.59425118	12.50086111	12.62995479
ENSRNOG00000019604	10.12063369	10.24204813	10.2042489	10.09129214	10.08352713	10.07672525
ENSRNOG00000019607	9.698583778	9.795057968	9.690470541	9.763932318	9.680763126	9.744711489
ENSRNOG00000019613	7.248195767	7.307054147	7.379998021	7.23366371	7.399429414	7.23297301
ENSRNOG00000019615	12.54497776	12.72718442	12.5423554	12.5438419	12.36989203	12.72150088
ENSRNOG00000019616	9.455938381	9.414264426	9.529427899	9.410480325	9.478862911	9.452809823
ENSRNOG00000019622	9.494900661	9.523936286	9.454811972	9.66940678	9.706761826	9.587241067
ENSRNOG00000019627	8.430293335	8.434449677	8.237178526	8.441088282	8.525895205	8.40369928
ENSRNOG00000019629	12.44377874	11.9432537	11.99290053	12.04927259	12.42851038	12.29095472
ENSRNOG00000019630	8.942574643	8.535193838	8.80500844	8.752709279	8.694481631	8.657238563
ENSRNOG00000019634	11.26005904	11.04804822	11.08320892	11.1759232	11.25059819	11.13278368
ENSRNOG00000019635	10.83218744	10.66101633	10.7669812	10.73007995	11.05637197	10.94981738
ENSRNOG00000019638	12.07931152	12.15810353	12.08540256	12.06712556	12.16401949	11.91979119
ENSRNOG00000019651	11.28478727	11.19686713	11.15517683	11.20783661	11.23114354	11.07917714
ENSRNOG00000019656	8.786501435	7.908151248	8.019806838	7.480286719	9.258044445	8.228133388
ENSRNOG00000019661	8.298822377	8.722361807	8.560189691	8.734139575	8.572027611	8.903110712
ENSRNOG00000019666	12.70496289	12.67704034	12.84657834	12.60757588	12.71435909	12.61759629
ENSRNOG00000019680	9.223688868	8.960361759	8.971587821	9.112182607	9.317977169	9.257544004
ENSRNOG00000019681	10.34519793	10.1548619	10.18548042	10.30192177	9.963635163	10.61753096
ENSRNOG00000019687	10.53075019	10.71080375	10.59847884	10.53539306	10.54611197	10.69251898
ENSRNOG00000019688	10.31736432	10.43551049	10.36998615	10.45589263	10.23171971	10.28076896
ENSRNOG00000019689	10.86575189	11.01722626	10.93579886	10.95222705	10.91129216	10.94529392
ENSRNOG00000019693	10.28873473	10.44358534	10.50714434	10.51001978	10.56525814	10.33722434
ENSRNOG00000019704	11.19109414	11.21110637	11.01330534	11.07428269	11.63633321	11.50699709
ENSRNOG00000019706	9.702224578	9.734527219	9.742398255	9.733868538	9.708420517	9.802721791
ENSRNOG00000019716	8.891311384	9.171547296	9.077526028	8.900499302	9.134801754	8.973336351
ENSRNOG00000019719	10.57354214	10.82723771	10.63928358	10.57816003	10.76253109	10.8360348
ENSRNOG00000019728	7.775467951	7.752441806	7.772288883	7.815478733	7.594834857	7.578618418
ENSRNOG00000019749	12.76513143	12.88613837	12.79465039	12.58071286	12.90297562	12.96035824
ENSRNOG00000019750	8.815329631	8.817622675	8.782660519	8.847010307	8.821432114	8.836723757
ENSRNOG00000019752	9.721279292	9.627330853	9.572562305	9.565518739	9.764469232	9.78799333
ENSRNOG00000019760	10.6923339	10.49121513	10.6674891	10.46741192	11.00000065	11.00903954
ENSRNOG00000019766	9.105191625	9.22623912	9.151411617	9.060182488	9.298146337	9.327600171
ENSRNOG00000019768	9.332070884	9.135744486	9.48469921	9.573502057	9.898838855	9.32935019
ENSRNOG00000019772	11.76947222	11.87664769	11.7343118	11.49398841	11.79349135	11.5838469
ENSRNOG00000019776	10.02435877	9.983084643	10.12756568	9.987976293	10.14284606	10.1112128
ENSRNOG00000019778	11.19165993	10.96527186	10.91874716	11.02196468	11.34548686	11.10251692
ENSRNOG00000019799	9.080241112	9.402482464	9.310302101	9.182134785	9.085117165	9.290265764
ENSRNOG00000019810	10.71151896	10.58759358	10.56990439	10.55870245	10.6174872	10.64322626
ENSRNOG00000019830	8.806700474	8.708750136	8.801261737	8.798986556	8.792845967	8.673292005
ENSRNOG00000019831	9.720700199	9.708985427	9.703652154	9.787799533	9.748014116	9.588684778
ENSRNOG00000019834	14.52678314	14.48982041	14.56303	14.53598207	14.67062417	14.26483659
ENSRNOG00000019843	8.883825072	9.059497377	8.974402693	9.013798961	8.745456078	9.12413791
ENSRNOG00000019850	8.400601555	8.169262418	8.376788113	8.281775079	8.170196111	8.238342622
ENSRNOG00000019851	11.00732891	10.99494698	10.8860886	10.81485907	10.83294028	11.11264048
